candidateId,electionId,photoFile,sourceUrl,rightHolder,rightsStatus,retrievedAt,notes
candidate-422,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-422.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-423,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-423.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-424,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-424.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-425,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-425.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-426,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-426.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-427,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-427.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-428,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-428.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-429,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-429.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-430,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-430.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-431,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-431.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-432,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-432.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-433,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-433.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-434,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-434.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-435,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-435.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-436,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-436.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-437,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-437.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-438,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-438.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-439,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-439.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-440,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-440.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-441,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-441.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-442,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-442.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-443,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-443.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-444,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-444.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-445,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-445.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-446,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-446.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-447,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-447.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-448,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-448.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-449,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-449.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-450,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-450.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-451,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-451.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-452,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-452.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-453,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-453.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-454,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-454.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-455,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-455.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-456,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-456.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-457,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-457.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-458,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-458.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-459,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-459.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-460,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-460.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-461,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-461.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-462,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-462.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-463,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-463.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-464,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-464.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
candidate-465,shugiin-51st,/data/glossary/photos/shugiin-51st/candidate-465.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
igarashi-kiyoshi,shugiin-51st,/data/glossary/photos/shugiin-51st/igarashi-kiyoshi.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
iizumi-kamon,shugiin-51st,/data/glossary/photos/shugiin-51st/iizumi-kamon.png,data/work/shugiin-51st-glossary-review/photos,user-confirmed local PDF source,confirmed,2026-06-01,ユーザーが権利確認済みと明示したローカルPDF由来の第51回単語帳候補者写真。秘密情報なし。
